id,date,headline,medium,length,text
111552575,2001-02-27 00:00:00,George W. Bush,Republicans,67,"A tax rate of 15 percent is too high for those who earn low wages, so we must lower the rate to 10 percent. No one should pay more than a third of the money they earn in Federal income taxes, so we lowered the top rate to 33 percent. "
111552576,2001-02-27 00:00:00,George W. Bush,Republicans,91,"This reform will be welcome relief for America's small businesses, which often pay taxes at the highest rate. And help for small business means jobs for Americans. We simplified the Tax Code by reducing the number of tax rates from the current five rates to four lower ones, 10 percent, 15, 25, and 33 percent. In my plan, no one is targeted in or targeted out. Everyone who pays income taxes will get relief. "
111552577,2001-02-27 00:00:00,George W. Bush,Republicans,76,"Our Government should not tax and, thereby, discourage marriage, so we reduced the marriage penalty. I want to help families rear and support their children, so we doubled the child credit to $1,000 per child. It's not fair to tax the same earnings twice—once when you earn them, and again when you die—so we must repeal the death tax. "
111552578,2001-02-27 00:00:00,George W. Bush,Republicans,91,"These changes add up to significant help. A typical family with two children will save $1,600 a year on their Federal income taxes. Now, $1,600 may not sound like a lot to some, but it means a lot to many families: $1,600 buys gas for two cars for an entire year; it pays tuition for a year at a community college; it pays the average family grocery bill for 3 months. That's real money. "
111552579,2001-02-27 00:00:00,George W. Bush,Republicans,67,"With us tonight, representing many American families, are Steven and Josefina Ramos. They are from Pennsylvania, but they could be from any one of your districts. Steven is the network administrator for a school district. Josefina is a Spanish teacher at a charter school. And they have a 2-year-old daughter. "
111552580,2001-02-27 00:00:00,George W. Bush,Republicans,93,"Steven and Josefina tell me they pay almost $8,000 a year in Federal income taxes. My plan will save them more than $2,000. Let me tell you what Steven says: ""Two thousand dollars a year means a lot to my family. If we had this money, it would help us reach our goal of paying off our personal debt in 2 years' time."" After that, Steven and Josefina want to start saving for Lianna's college education. "
111552581,2001-02-27 00:00:00,George W. Bush,Republicans,53,"My attitude is, Government should never stand in the way of families achieving their dreams. And as we debate this issue, always remember, the surplus is not the Government's money; the surplus is the people's money. "
111552582,2001-02-27 00:00:00,George W. Bush,Republicans,77,"For lower income families, my tax plan restores basic fairness. Right now, complicated tax rules punish hard work. A waitress supporting two children on $25,000 a year can lose nearly half of every additional dollar she earns above the $25,000. Her overtime, her hardest hours, are taxed at nearly 50 percent. This sends a terrible message: ""You'll never get ahead."" "
111552583,2001-02-27 00:00:00,George W. Bush,Republicans,70,"But America's message must be different. We must honor hard work, never punish it. With tax relief, overtime will no longer be over-taxed-time for the waitress. People with the smallest incomes will get the highest percentage of reductions. And millions of additional American families will be removed from the income tax rolls entirely. "
111552584,2001-02-27 00:00:00,George W. Bush,Republicans,56,"Tax relief is right, and tax relief is urgent. The long economic expansion that began almost 10 years ago is faltering. Lower interest rates will eventually help, but we cannot assume they will do the job all by themselves. "
111552585,2001-02-27 00:00:00,George W. Bush,Republicans,81,"Forty years ago, and then 20 years ago, two Presidents, one Democrat, one Republican, John F. Kennedy and Ronald Reagan, advocated tax cuts to, in President Kennedy's words, ""get this country moving again."" They knew then what we must do now. To create economic growth and opportunity, we must put money back into the hands of the people who buy goods and create jobs. "
111552586,2001-02-27 00:00:00,George W. Bush,Republicans,61,We must act quickly. The Chairman of the Federal Reserve has testified before Congress that tax cuts often come too late to stimulate economic recovery. So I want to work with you to give our economy an important jump-start by making tax relief retroactive. 
111552587,2001-02-27 00:00:00,George W. Bush,Republicans,70,"We must act now because it is the right thing to do. We must also act now because we have other things to do. We must show courage to confront and resolve tough challenges, to restructure our Nation's defenses, to meet our growing need for energy, and to reform Medicare and Social Security. "
111552588,2001-02-27 00:00:00,George W. Bush,Republicans,90,"But our military was shaped to confront the challenges of the past. So I've asked the Secretary of Defense to review America's Armed Forces and prepare to transform them to meet emerging threats. My budget makes a downpayment on the research and development that will be required. Yet, in our broader transformation effort, we must put strategy first, then spending. Our defense vision will drive our defense budget, not the other way around. "
111552589,2001-02-27 00:00:00,George W. Bush,Republicans,101,"Our Nation also needs a clear strategy to confront the threats of the 21st century, threats that are more widespread and less certain. They range from terrorists who threaten with bombs to tyrants in rogue nations intent upon developing weapons of mass destruction. To protect our own people, our allies, and friends, we must develop and we must deploy effective missile defenses. And as we transform our military, we can discard cold war relics and reduce our own nuclear forces to reflect today's needs. "
111552590,2001-02-27 00:00:00,George W. Bush,Republicans,108,"A strong America is the world's best hope for peace and freedom. Yet the cause of freedom rests on more than our ability to defend ourselves and our allies. Freedom is exported every day, as we ship goods and products that improve the lives of millions of people. Free trade brings greater political and personal freedom. Each of the previous five Presidents has had the ability to negotiate far-reaching trade agreements. Tonight I ask you to give me the strong hand of Presidential trade promotion authority and to do so quickly. "
111552591,2001-02-27 00:00:00,George W. Bush,Republicans,102,"As we meet tonight, many citizens are struggling with the high cost of energy. We have a serious energy problem that demands a national energy policy. The West is confronting a major energy shortage that has resulted in high prices and uncertainty. I've asked Federal agencies to work with California officials to help speed construction of new energy sources, and I have directed Vice President Cheney, Commerce Secretary Evans, Energy Secretary Abraham, and other senior members in my administration to develop a national energy policy. "
111552592,2001-02-27 00:00:00,George W. Bush,Republicans,80,"Perhaps the biggest test of our foresight and courage will be reforming Medicare and Social Security. Medicare's finances are strained, and its coverage is outdated. Ninety-nine percent of employer-provided health plans offer some form of prescription drug coverage. Medicare does not. The framework for reform has been developed by Senators Frist and Breaux and Congressman Thomas, and now is the time to act. "
111552593,2001-02-27 00:00:00,George W. Bush,Republicans,91,"Seven years from now, the baby boom generation will begin to claim Social Security benefits. Every one in this Chamber knows that Social Security is not prepared to fully fund their retirement. And we only have a couple of years to get prepared. Without reform, this country will one day awaken to a stark choice: Either a drastic rise in payroll taxes or a radical cut in retirement benefits. There is a better way. "
111552594,2001-02-27 00:00:00,George W. Bush,Republicans,80,This spring I will form a Presidential commission to reform Social Security. The commission will make its recommendations by next fall. Reform should be based on these principles: It must preserve the benefits of all current retirees and those nearing retirement; it must return Social Security to sound financial footing; and it must offer personal savings accounts to younger workers who want them. 
111552595,2001-02-27 00:00:00,George W. Bush,Republicans,92,"Social Security now offers workers a return of less than 2 percent on the money they pay into the system. To save the system, we must increase that by allowing younger workers to make safe, sound investments that yield a higher rate of return. Ownership, access to wealth, and independence should not be the privilege of the few. They are the hope of every American, and we must make them the foundation of Social Security. "
111552596,2001-02-27 00:00:00,George W. Bush,Republicans,55,"By confronting the tough challenge of reform, by being responsible with our budget, we can earn the trust of the American people. And we can add to that trust by enacting fair and balanced election and campaign reforms. "
111552597,2001-02-27 00:00:00,George W. Bush,Republicans,72,"No one can speak in this Capitol and not be awed by its history. At so many turning points, debates in these chambers have reflected the collected or divided conscience of our country. And when we walk through Statuary Hall and see those men and women of marble, we're reminded of their courage and achievement. "
111552598,2001-02-27 00:00:00,George W. Bush,Republicans,89,"Yet America's purpose is never found only in statues or history. America's purpose always stands before us. Our generation must show courage in a time of blessing, as our Nation has always shown in times of crisis. And our courage, issue by issue, can gather to greatness and serve our country. This is the privilege and responsibility we share. And if we work together, we can prove that public service is noble. "
111552599,2001-02-27 00:00:00,George W. Bush,Republicans,40,We all came here for a reason. We all have things we want to accomplish and promises to keep. Juntos podemos—together we can. 
111552600,2001-02-27 00:00:00,George W. Bush,Republicans,62,"We can make Americans proud of their Government. Together we can share in the credit of making our country more prosperous and generous and just and earn from our conscience and from our fellow citizens the highest possible praise: Well done, good and faithful servants. "
111552601,2001-02-27 00:00:00,George W. Bush,Republicans,25,"Thank you all. Good night, and God bless."
111552602,2002-01-29 00:00:00,George W. Bush,Republicans,79,"We last met in an hour of shock and suffering. In 4 short months, our Nation has comforted the victims, begun to rebuild New York and the Pentagon, rallied a great coalition, captured, arrested, and rid the world of thousands of terrorists, destroyed Afghanistan's terrorist training camps, saved a people from starvation, and freed a country from brutal oppression. "
111552603,2002-01-29 00:00:00,George W. Bush,Republicans,56,The American flag flies again over our Embassy in Kabul. Terrorists who once occupied Afghanistan now occupy cells at Guantanamo Bay. And terrorist leaders who urged followers to sacrifice their lives are running for their own. 
111552604,2002-01-29 00:00:00,George W. Bush,Republicans,70,"The last time we met in this Chamber, the mothers and daughters of Afghanistan were captives in their own homes, forbidden from working or going to school. Today, women are free and are part of Afghanistan's new Government. And we welcome the new Minister of Women's Affairs, Dr. Sima Samar. "
111552605,2002-01-29 00:00:00,George W. Bush,Republicans,120,"Our progress is a tribute to the spirit of the Afghan people, to the resolve of our coalition, and to the might of the United States military. When I called our troops into action, I did so with complete confidence in their courage and skill. And tonight, thanks to them, we are winning the war on terror. The men and women of our Armed Forces have delivered a message now clear to every enemy of the United States: Even 7,000 miles away, across oceans and continents, on mountaintops and in caves, you will not escape the justice of this Nation. "
111552606,2002-01-29 00:00:00,George W. Bush,Republicans,97,"For many Americans, these 4 months have brought sorrow and pain that will never completely go away. Every day a retired firefighter returns to Ground Zero to feel closer to his two sons who died there. At a memorial in New York, a little boy left his football with a note for his lost father: ""Dear Daddy, please take this to heaven. I don't want to play football until I can play with you again some day."" "
111552607,2002-01-29 00:00:00,George W. Bush,Republicans,90,"Last month, at the grave of her husband, Micheal, a CIA officer and marine who died in Mazar-e-Sharif, Shannon Spann said these words of farewell, ""Semper Fi, my love."" Shannon is with us tonight. Shannon, I assure you and all who have lost a loved one that our cause is just, and our country will never forget the debt we owe Micheal and all who gave their lives for freedom. "
111552608,2002-01-29 00:00:00,George W. Bush,Republicans,94,"What we have found in Afghanistan confirms that, far from ending there, our war against terror is only beginning. Most of the 19 men who hijacked planes on September the 11th were trained in Afghanistan's camps, and so were tens of thousands of others. Thousands of dangerous killers, schooled in the methods of murder, often supported by outlaw regimes, are now spread throughout the world like ticking timebombs, set to go off without warning. "
111552609,2002-01-29 00:00:00,George W. Bush,Republicans,77,"Our Nation will continue to be steadfast and patient and persistent in the pursuit of two great objectives. First, we will shut down terrorist camps, disrupt terrorist plans, and bring terrorists to justice. And second, we must prevent the terrorists and regimes who seek chemical, biological, or nuclear weapons from threatening the United States and the world. "
111552610,2002-01-29 00:00:00,George W. Bush,Republicans,68,"Our military has put the terror training camps of Afghanistan out of business, yet camps still exist in at least a dozen countries. A terrorist underworld, including groups like Hamas, Hizballah, Islamic Jihad, Jaish-e-Mohammed, operates in remote jungles and deserts and hides in the centers of large cities. "
111552611,2002-01-29 00:00:00,George W. Bush,Republicans,99,"While the most visible military action is in Afghanistan, America is acting elsewhere. We now have troops in the Philippines, helping to train that country's armed forces to go after terrorist cells that have executed an American and still hold hostages. Our soldiers, working with the Bosnian Government, seized terrorists who were plotting to bomb our Embassy. Our Navy is patrolling the coast of Africa to block the shipment of weapons and the establishment of terrorist camps in Somalia. "
111552612,2002-01-29 00:00:00,George W. Bush,Republicans,87,"My hope is that all nations will heed our call and eliminate the terrorist parasites who threaten their countries and our own. Many nations are acting forcefully. Pakistan is now cracking down on terror, and I admire the strong leadership of President Musharraf. But some governments will be timid in the face of terror. And make no mistake about it: If they do not act, America will. "
111552613,2002-01-29 00:00:00,George W. Bush,Republicans,37,"North Korea is a regime arming with missiles and weapons of mass destruction, while starving its citizens. "
111552614,2002-01-29 00:00:00,George W. Bush,Republicans,39,"Iran aggressively pursues these weapons and exports terror, while an unelected few repress the Iranian people's hope for freedom. "
111552615,2002-01-29 00:00:00,George W. Bush,Republicans,104,"Iraq continues to flaunt its hostility toward America and to support terror. The Iraqi regime has plotted to develop anthrax and nerve gas and nuclear weapons for over a decade. This is a regime that has already used poison gas to murder thousands of its own citizens, leaving the bodies of mothers huddled over their dead children. This is a regime that agreed to international inspections, then kicked out the inspectors. This is a regime that has something to hide from the civilized world. "
111552616,2002-01-29 00:00:00,George W. Bush,Republicans,93,"States like these and their terrorist allies constitute an axis of evil, arming to threaten the peace of the world. By seeking weapons of mass destruction, these regimes pose a grave and growing danger. They could provide these arms to terrorists, giving them the means to match their hatred. They could attack our allies or attempt to blackmail the United States. In any of these cases, the price of indifference would be catastrophic. "
111552617,2002-01-29 00:00:00,George W. Bush,Republicans,80,"We will work closely with our coalition to deny terrorists and their state sponsors the materials, technology, and expertise to make and deliver weapons of mass destruction. We will develop and deploy effective missile defenses to protect America and our allies from sudden attack. And all nations should know: America will do what is necessary to ensure our Nation's security. "
111552618,2002-01-29 00:00:00,George W. Bush,Republicans,72,"We'll be deliberate; yet, time is not on our side. I will not wait on events while dangers gather. I will not stand by as peril draws closer and closer. The United States of America will not permit the world's most dangerous regimes to threaten us with the world's most destructive weapons. "
111552619,2002-01-29 00:00:00,George W. Bush,Republicans,67,"Our first priority must always be the security of our Nation, and that will be reflected in the budget I send to Congress. My budget supports three great goals for America: We will win this war; we will protect our homeland; and we will revive our economy. "
111552620,2002-01-29 00:00:00,George W. Bush,Republicans,100,"September the 11th brought out the best in America and the best in this Congress. And I join the American people in applauding your unity and resolve. Now Americans deserve to have this same spirit directed toward addressing problems here at home. I'm a proud member of my party. Yet as we act to win the war, protect our people, and create jobs in America, we must act, first and foremost, not as Republicans, not as Democrats but as Americans. "
111552621,2002-01-29 00:00:00,George W. Bush,Republicans,116,"It costs a lot to fight this war. We have spent more than a billion dollars a month, over $30 million a day, and we must be prepared for future operations. Afghanistan proved that expensive precision weapons defeat the enemy and spare innocent lives, and we need more of them. We need to replace aging aircraft and make our military more agile to put our troops anywhere in the world quickly and safely. Our men and women in uniform deserve the best weapons, the best equipment, the best training, and they also deserve another pay raise. "
111552622,2002-01-29 00:00:00,George W. Bush,Republicans,57,"My budget includes the largest increase in defense spending in two decades, because while the price of freedom and security is high, it is never too high. Whatever it costs to defend our country, we will pay. "
111552623,2002-01-29 00:00:00,George W. Bush,Republicans,107,"My budget nearly doubles funding for a sustained strategy of homeland security, focused on four key areas: bioterrorism, emergency response, airport and border security, and improved intelligence. We will develop vaccines to fight anthrax and other deadly diseases. We'll increase funding to help States and communities train and equip our heroic police and firefighters. We will improve intelligence collection and sharing, expand patrols at our borders, strengthen the security of air travel, and use technology to track the arrivals and departures of visitors to the United States. "
111552624,2002-01-29 00:00:00,George W. Bush,Republicans,81,"Homeland security will make America not only stronger but, in many ways, better. Knowledge gained from bioterrorism research will improve public health. Stronger police and fire departments will mean safer neighborhoods. Stricter border enforcement will help combat illegal drugs. And as government works to better secure our homeland, America will continue to depend on the eyes and ears of alert citizens. "
111552625,2002-01-29 00:00:00,George W. Bush,Republicans,84,"A few days before Christmas, an airline flight attendant spotted a passenger lighting a match. The crew and passengers quickly subdued the man, who had been trained by Al Qaida and was armed with explosives. The people on that plane were alert and, as a result, likely saved nearly 200 lives. And tonight we welcome and thank flight attendants Hermis Moutardier and Christina Jones. "
111552626,2002-01-29 00:00:00,George W. Bush,Republicans,117,"Once we have funded our national security and our homeland security, the final great priority of my budget is economic security for the American people. To achieve these great national objectives—to win the war, protect the homeland, and revitalize our economy—our budget will run a deficit that will be small and short term, so long as Congress restrains spending and acts in a fiscally responsible manner. We have clear priorities, and we must act at home with the same purpose and resolve we have shown overseas. We'll prevail in the war, and we will defeat this recession. "
111552627,2002-01-29 00:00:00,George W. Bush,Republicans,73,"Americans who have lost their jobs need our help, and I support extending unemployment benefits and direct assistance for health care coverage. Yet, American workers want more than unemployment checks; they want a steady paycheck. When America works, America prospers, so my economic security plan can be summed up in one word: jobs. "
111552628,2002-01-29 00:00:00,George W. Bush,Republicans,127,"Good jobs begin with good schools, and here we've made a fine start. Republicans and Democrats worked together to achieve historic education reform so that no child is left behind. I was proud to work with members of both parties: Chairman John Boehner and Congressman George Miller; Senator Judd Gregg. And I was so proud of our work, I even had nice things to say about my friend Ted Kennedy. [Laughter] I know the folks at the Crawford coffee shop couldn't believe I'd say such a thing— [laughter]—but our work on this bill shows what is possible if we set aside posturing and focus on results. "
111552629,2002-01-29 00:00:00,George W. Bush,Republicans,73,"There is more to do. We need to prepare our children to read and succeed in school with improved Head Start and early childhood development programs. We must upgrade our teacher colleges and teacher training and launch a major recruiting drive with a great goal for America, a quality teacher in every classroom. "
111552630,2002-01-29 00:00:00,George W. Bush,Republicans,58,"Good jobs also depend on reliable and affordable energy. This Congress must act to encourage conservation, promote technology, build infrastructure, and it must act to increase energy production at home so America is less dependent on foreign oil. "
111552631,2002-01-29 00:00:00,George W. Bush,Republicans,43,"Good jobs depend on expanded trade. Selling into new markets creates new jobs, so I ask Congress to finally approve trade promotion authority. "
111552632,2002-01-29 00:00:00,George W. Bush,Republicans,46,"On these two key issues, trade and energy, the House of Representatives has acted to create jobs, and I urge the Senate to pass this legislation. "
111552633,2002-01-29 00:00:00,George W. Bush,Republicans,104,"Good jobs depend on sound tax policy. Last year, some in this Hall thought my tax relief plan was too small; some thought it was too big. But when the checks arrived in the mail, most Americans thought tax relief was just about right. Congress listened to the people and responded by reducing tax rates, doubling the child credit, and ending the death tax. For the sake of long-term growth and to help Americans plan for the future, let's make these tax cuts permanent. "
111552634,2002-01-29 00:00:00,George W. Bush,Republicans,67,"The way out of this recession, the way to create jobs, is to grow the economy by encouraging investment in factories and equipment and by speeding up tax relief so people have more money to spend. For the sake of American workers, let's pass a stimulus package. "
111552635,2002-01-29 00:00:00,George W. Bush,Republicans,89,"A good job should lead to security in retirement. I ask Congress to enact new safeguards for 401(k) and pension plans. Employees who have worked hard and saved all their lives should not have to risk losing everything if their company fails. Through stricter accounting standards and tougher disclosure requirements, corporate America must be made more accountable to employees and shareholders and held to the highest standards of conduct. "
111552636,2002-01-29 00:00:00,George W. Bush,Republicans,52,"Retirement security also depends upon keeping the commitments of Social Security, and we will. We must make Social Security financially stable and allow personal retirement accounts for younger workers who choose them. "
111552637,2002-01-29 00:00:00,George W. Bush,Republicans,81,"Members, you and I will work together in the months ahead on other issues: productive farm policy; a cleaner environment; broader homeownership, especially among minorities; and ways to encourage the good work of charities and faith-based groups. I ask you to join me on these important domestic issues in the same spirit of cooperation we've applied to our war against terrorism. "
111552638,2002-01-29 00:00:00,George W. Bush,Republicans,59,"The American people have responded magnificently, with courage and compassion, strength and resolve. As I have met the heroes, hugged the families, and looked into the tired faces of rescuers, I have stood in awe of the American people. "
111552639,2002-01-29 00:00:00,George W. Bush,Republicans,57,"And I hope you will join me—I hope you will join me in expressing thanks to one American for the strength and calm and comfort she brings to our Nation in crisis, our First Lady, Laura Bush. "
111552640,2002-01-29 00:00:00,George W. Bush,Republicans,93,"None of us would ever wish the evil that was done on September the 11th. Yet, after America was attacked, it was as if our entire country looked into a mirror and saw our better selves. We were reminded that we are citizens with obligations to each other, to our country, and to history. We began to think less of the goods we can accumulate and more about the good we can do. "
111552641,2002-01-29 00:00:00,George W. Bush,Republicans,103,"For too long our culture has said, ""If it feels good, do it."" Now America is embracing a new ethic and a new creed, ""Let's roll."" In the sacrifice of soldiers, the fierce brotherhood of firefighters, and the bravery and generosity of ordinary citizens, we have glimpsed what a new culture of responsibility could look like. We want to be a nation that serves goals larger than self. We've been offered a unique opportunity, and we must not let this moment pass. "
111552642,2002-01-29 00:00:00,George W. Bush,Republicans,120,"My call tonight is for every American to commit at least 2 years, 4,000 hours over the rest of your lifetime, to the service of your neighbors and your Nation. Many are already serving, and I thank you. If you aren't sure how to help, I've got a good place to start. To sustain and extend the best that has emerged in America, I invite you to join the new USA Freedom Corps. The Freedom Corps will focus on three areas of need: responding in case of crisis at home; rebuilding our communities; and extending American compassion throughout the world. "
111552643,2002-01-29 00:00:00,George W. Bush,Republicans,59,"One purpose of the USA Freedom Corps will be homeland security. America needs retired doctors and nurses who can be mobilized in major emergencies, volunteers to help police and fire departments, transportation and utility workers well-trained in spotting danger. "
111552644,2002-01-29 00:00:00,George W. Bush,Republicans,74,"Our country also needs citizens working to rebuild our communities. We need mentors to love children, especially children whose parents are in prison. And we need more talented teachers in troubled schools. USA Freedom Corps will expand and improve the good efforts of AmeriCorps and Senior Corps to recruit more than 200,000 new volunteers. "
111552645,2002-01-29 00:00:00,George W. Bush,Republicans,74,"And America needs citizens to extend the compassion of our country to every part of the world. So we will renew the promise of the Peace Corps, double its volunteers over the next 5 years, and ask it to join a new effort to encourage development and education and opportunity in the Islamic world. "
111552646,2002-01-29 00:00:00,George W. Bush,Republicans,62,"This time of adversity offers a unique moment of opportunity, a moment we must seize to change our culture. Through the gathering momentum of millions of acts of service and decency and kindness, I know we can overcome evil with greater good. "
111552647,2002-01-29 00:00:00,George W. Bush,Republicans,145,"And we have a great opportunity during this time of war to lead the world toward the values that will bring lasting peace. All fathers and mothers, in all societies, want their children to be educated and live free from poverty and violence. No people on Earth yearn to be oppressed or aspire to servitude or eagerly await the midnight knock of the secret police. If anyone doubts this, let them look to Afghanistan, where the Islamic ""street"" greeted the fall of tyranny with song and celebration. Let the skeptics look to Islam's own rich history, with its centuries of learning and tolerance and progress. America will lead by defending liberty and justice because they are right and true and unchanging for all people everywhere. "
111552648,2002-01-29 00:00:00,George W. Bush,Republicans,76,"No nation owns these aspirations, and no nation is exempt from them. We have no intention of imposing our culture. But America will always stand firm for the nonnegotiable demands of human dignity: the rule of law; limits on the power of the state; respect for women; private property; free speech; equal justice; and religious tolerance. "
111552649,2002-01-29 00:00:00,George W. Bush,Republicans,65,"America will take the side of brave men and women who advocate these values around the world, including the Islamic world, because we have a greater objective than eliminating threats and containing resentment. We seek a just and peaceful world beyond the war on terror. "
111552650,2002-01-29 00:00:00,George W. Bush,Republicans,98,"In this moment of opportunity, a common danger is erasing old rivalries. America is working with Russia and China and India, in ways we have never before, to achieve peace and prosperity. In every region, free markets and free trade and free societies are proving their power to lift lives. Together with friends and allies from Europe to Asia and Africa to Latin America, we will demonstrate that the forces of terror cannot stop the momentum of freedom. "
111552651,2002-01-29 00:00:00,George W. Bush,Republicans,124,"The last time I spoke here, I expressed the hope that life would return to normal. In some ways, it has. In others, it never will. Those of us who have lived through these challenging times have been changed by them. We've come to know truths that we will never question: Evil is real, and it must be opposed. Beyond all differences of race or creed, we are one country, mourning together and facing danger together. Deep in the American character, there is honor, and it is stronger than cynicism. And many have discovered again that even in tragedy—especially in tragedy— God is near. "
111552652,2002-01-29 00:00:00,George W. Bush,Republicans,72,"Our enemies send other people's children on missions of suicide and murder. They embrace tyranny and death as a cause and a creed. We stand for a different choice, made long ago on the day of our founding. We affirm it again today. We choose freedom and the dignity of every life. "
111552653,2002-01-29 00:00:00,George W. Bush,Republicans,51,"Steadfast in our purpose, we now press on. We have known freedom's price. We have shown freedom's power. And in this great conflict, my fellow Americans, we will see freedom's victory. "
111552654,2002-01-29 00:00:00,George W. Bush,Republicans,26,Thank you all. May God bless.
111552655,2003-01-28 00:00:00,George W. Bush,Republicans,87,"You and I serve our country in a time of great consequence. During this session of Congress, we have the duty to reform domestic programs vital to our country. We have the opportunity to save millions of lives abroad from a terrible disease. We will work for a prosperity that is broadly shared, and we will answer every danger and every enemy that threatens the American people. "
111552656,2003-01-28 00:00:00,George W. Bush,Republicans,56,"In all these days of promise and days of reckoning, we can be confident. In a whirlwind of change and hope and peril, our faith is sure; our resolve is firm; and our Union is strong. "
111552657,2003-01-28 00:00:00,George W. Bush,Republicans,59,"This country has many challenges. We will not deny, we will not ignore, we will not pass along our problems to other Congresses, to other Presidents, and other generations. We will confront them with focus and clarity and courage. "
111552658,2003-01-28 00:00:00,George W. Bush,Republicans,136,"During the last 2 years, we have seen what can be accomplished when we work together. To lift the standards of our public schools, we achieved historic education reform, which must now be carried out in every school and in every classroom so that every child in America can read and learn and succeed in life. To protect our country, we reorganized our Government and created the Department of Homeland Security, which is mobilizing against the threats of a new era. To bring our economy out of recession, we delivered the largest tax relief in a generation. To insist on integrity in American business, we passed tough reforms, and we are holding corporate criminals to account. "
111552659,2003-01-28 00:00:00,George W. Bush,Republicans,54,Some might call this a good record. I call it a good start. Tonight I ask the House and the Senate to join me in the next bold steps to serve our fellow citizens. 
111552660,2003-01-28 00:00:00,George W. Bush,Republicans,95,"Our first goal is clear: We must have an economy that grows fast enough to employ every man and woman who seeks a job. After recession, terrorist attacks, corporate scandals, and stock market declines, our economy is recovering. Yet, it's not growing fast enough or strongly enough. With unemployment rising, our Nation needs more small businesses to open, more companies to invest and expand, more employers to put up the sign that says ""Help Wanted."" "
111552661,2003-01-28 00:00:00,George W. Bush,Republicans,62,"Jobs are created when the economy grows. The economy grows when Americans have more money to spend and invest, and the best and fairest way to make sure Americans have that money is not to tax it away in the first place. "
111552662,2003-01-28 00:00:00,George W. Bush,Republicans,91,"I am proposing that all the income-tax reductions set for 2004 and 2006 be made permanent and effective this year. And under my plan, as soon as I've signed the bill, this extra money will start showing up in workers' paychecks. Instead of gradually reducing the marriage penalty, we should do it now. Instead of slowly raising the child credit to $1,000, we should send the checks to American families now. "
111552663,2003-01-28 00:00:00,George W. Bush,Republicans,90,"The tax relief is for everyone who pays income taxes, and it will help our economy immediately. Ninety-two million Americans will keep, this year, an average of almost $1,100 more of their own money. A family of four with an income of $40,000 would see their Federal income taxes fall from $1,178 to $45 per year. Our plan will improve the bottom line for more than 23 million small businesses. "
111552664,2003-01-28 00:00:00,George W. Bush,Republicans,58,"You, the Congress, have already passed all these reductions and promised them for future years. If this tax relief is good for Americans 3 or 5 or 7 years from now, it is even better for Americans today. "
111552665,2003-01-28 00:00:00,George W. Bush,Republicans,81,"We should also strengthen the economy by treating investors equally in our tax laws. It's fair to tax a company's profits. It is not fair to again tax the shareholder on the same profits. To boost investor confidence and to help the nearly 10 million seniors who receive dividend income, I ask you to end the unfair double taxation of dividends. "
111552666,2003-01-28 00:00:00,George W. Bush,Republicans,68,"Lower taxes and greater investment will help this economy expand. More jobs mean more taxpayers and higher revenues to our Government. The best way to address the deficit and move toward a balanced budget is to encourage economic growth and to show some spending discipline in Washington, DC. "
111552667,2003-01-28 00:00:00,George W. Bush,Republicans,79,"We must work together to fund only our most important priorities. I will send you a budget that increases discretionary spending by 4 percent next year, about as much as the average family's income is expected to grow. And that is a good benchmark for us. Federal spending should not rise any faster than the paychecks of American families. "
111552668,2003-01-28 00:00:00,George W. Bush,Republicans,71,"A growing economy and a focus on essential priorities will be crucial to the future of Social Security. As we continue to work together to keep Social Security sound and reliable, we must offer younger workers a chance to invest in retirement accounts that they will control and they will own. "
111552669,2003-01-28 00:00:00,George W. Bush,Republicans,72,"Instead, we must work toward a system in which all Americans have a good insurance policy, choose their own doctors, and seniors and low-income Americans receive the help they need. Instead of bureaucrats and trial lawyers and HMOs, we must put doctors and nurses and patients back in charge of American medicine. "
111552670,2003-01-28 00:00:00,George W. Bush,Republicans,58,Health care reform must begin with Medicare. Medicare is the binding commitment of a caring society. We must renew that commitment by giving seniors access to preventive medicine and new drugs that are transforming health care in America. 
111552671,2003-01-28 00:00:00,George W. Bush,Republicans,69,"Seniors happy with the current Medicare system should be able to keep their coverage just the way it is. And just like you, the Members of Congress, and your staffs and other Federal employees, all seniors should have the choice of a health care plan that provides prescription drugs. "
111552672,2003-01-28 00:00:00,George W. Bush,Republicans,61,My budget will commit an additional $400 billion over the next decade to reform and strengthen Medicare. Leaders of both political parties have talked for years about strengthening Medicare. I urge the Members of this new Congress to act this year. 
111552673,2003-01-28 00:00:00,George W. Bush,Republicans,86,"To improve our health care system, we must address one of the prime causes of higher cost, the constant threat that physicians and hospitals will be unfairly sued. Because of excessive litigation, everybody pays more for health care, and many parts of America are losing fine doctors. No one has ever been healed by a frivolous lawsuit. I urge the Congress to pass medical liability reform. "
111552674,2003-01-28 00:00:00,George W. Bush,Republicans,111,"Our third goal is to promote energy independence for our country while dramatically improving the environment. I have sent you a comprehensive energy plan to promote energy efficiency and conservation, to develop cleaner technology, and to produce more energy at home. I have sent you Clear Skies legislation that mandates a 70-percent cut in air pollution from powerplants over the next 15 years. I have sent you a Healthy Forests Initiative, to help prevent the catastrophic fires that devastate communities, kill wildlife, and burn away millions of acres of treasured forests. "
111552675,2003-01-28 00:00:00,George W. Bush,Republicans,61,"I urge you to pass these measures, for the good of both our environment and our economy. Even more, I ask you to take a crucial step and protect our environment in ways that generations before us could not have imagined. "
